ebn0_db,worker_id,frame_idx,legacy_success,legacy_detected_failure,success_exact,valid_codeword,undetected_error,stop_iteration,final_syndrome_weight,runtime_ms
8.0,27,3,0,1,0,0,0,12,131,29.45694886147976
8.0,27,4,0,1,0,0,0,12,132,29.43579899147153
8.0,27,5,0,1,0,0,0,12,142,29.39488901756704
8.0,27,6,1,0,1,1,0,7,0,17.70780491642654
8.0,27,7,0,1,0,0,0,12,135,29.155900003388524
8.0,27,8,0,1,0,0,0,12,134,29.55279895104468
8.0,27,9,1,0,1,1,0,5,0,12.796529103070498
8.0,27,10,0,1,0,0,0,12,130,29.308299999684095
8.0,27,11,0,1,0,0,0,12,133,29.638148145750165
8.0,27,12,0,1,0,0,0,12,141,29.280269984155893
8.0,27,13,1,0,1,1,0,3,0,8.360520005226135
8.0,27,14,0,1,0,0,0,12,148,29.374629026278853
8.0,27,15,0,1,0,0,0,12,117,29.229830019176006
8.0,27,16,1,0,1,1,0,4,0,10.714178904891014
8.0,27,17,1,0,1,1,0,4,0,10.388221126049757
8.0,27,18,0,1,0,0,0,12,129,29.27784901112318
8.0,27,19,1,0,1,1,0,4,0,10.540720075368881
8.0,27,20,1,0,1,1,0,4,0,10.67540911026299
8.0,27,21,1,0,1,1,0,4,0,10.414739837870002
8.0,27,22,0,1,0,0,0,12,129,29.44642910733819
8.0,27,23,0,1,0,0,0,12,149,29.45070806890726
8.0,27,24,0,1,0,0,0,12,139,29.519469011574984
8.0,27,25,0,1,0,0,0,12,134,29.41916906274855
8.0,27,26,1,0,1,1,0,5,0,12.806438840925694
8.0,27,27,0,1,0,0,0,12,133,29.54723802395165
8.0,27,28,0,1,0,0,0,12,122,29.35168007388711
8.0,27,29,0,1,0,0,0,12,110,29.700716957449913
8.0,27,30,0,1,0,0,0,12,130,29.268640093505383
8.0,27,31,0,1,0,0,0,12,144,29.705688124522567
8.0,27,32,0,1,0,0,0,12,139,29.277808964252472
8.0,27,33,0,1,0,0,0,12,123,29.572858940809965
8.0,27,34,1,0,1,1,0,3,0,8.258460089564323
8.0,27,35,0,1,0,0,0,12,120,29.17494997382164
8.0,27,36,0,1,0,0,0,12,128,31.336440006271005
8.0,27,37,0,1,0,0,0,12,134,29.091601027175784
8.0,27,38,1,0,1,1,0,6,0,15.40865609422326
8.0,27,39,1,0,1,1,0,5,0,12.84721796400845
8.0,27,40,1,0,1,1,0,4,0,10.322880931198597
8.0,27,41,1,0,1,1,0,6,0,14.989417977631092
8.0,27,42,0,1,0,0,0,12,128,29.955926118418574
8.0,27,43,0,1,0,0,0,12,135,29.34810984879732
8.0,27,44,0,1,0,0,0,12,130,29.336319072172046
8.0,27,45,1,0,1,1,0,5,0,12.714338954538107
8.0,27,46,0,1,0,0,0,12,127,29.198340140283108
8.0,27,47,0,1,0,0,0,12,134,29.319999972358346
8.0,27,48,1,0,1,1,0,5,0,12.730089016258717
8.0,27,49,0,1,0,0,0,12,145,29.516848968341947
8.0,27,50,0,1,0,0,0,12,124,29.159130062907934
8.0,27,51,1,0,1,1,0,4,0,10.537849040701985
8.0,27,52,0,1,0,0,0,12,125,29.66052806004882
8.0,27,53,1,0,1,1,0,4,0,10.304191149771214
8.0,27,54,1,0,1,1,0,4,0,10.42470009997487
8.0,27,55,0,1,0,0,0,12,130,29.465188970789313
8.0,27,56,0,1,0,0,0,12,124,29.199690092355013
8.0,27,57,0,1,0,0,0,12,115,29.680626932531595
8.0,27,58,1,0,1,1,0,5,0,12.960658175870776
8.0,27,59,0,1,0,0,0,12,140,29.34513008221984
8.0,27,60,1,0,1,1,0,4,0,10.833078064024448
8.0,27,61,0,1,0,0,0,12,123,29.56156781874597
8.0,27,62,0,1,0,0,0,12,123,29.179990058764815
8.0,27,63,1,0,1,1,0,11,0,26.88269200734794
8.0,9,0,0,1,0,0,0,12,132,67.29722814634442
8.0,9,1,0,1,0,0,0,12,135,29.445908963680267
8.0,9,2,0,1,0,0,0,12,123,29.32394901290536
8.0,9,3,0,1,0,0,0,12,112,29.274699976667762
8.0,9,4,0,1,0,0,0,12,127,29.017790919169784
8.0,9,5,0,1,0,0,0,12,115,29.3180791195482
8.0,9,6,1,0,1,1,0,4,0,10.458699893206358
8.0,9,7,1,0,1,1,0,8,0,19.79093486443162
8.0,9,8,0,1,0,0,0,12,120,29.34095007367432
8.0,9,9,1,0,1,1,0,8,0,19.918574020266533
8.0,9,10,0,1,0,0,0,12,124,29.357319930568337
8.0,9,11,0,1,0,0,0,12,116,29.29837885312736
8.0,9,12,1,0,1,1,0,7,0,17.560176085680723
8.0,9,13,0,1,0,0,0,12,126,29.212519992142916
8.0,9,14,0,1,0,0,0,12,123,29.206030070781708
8.0,9,15,0,1,0,0,0,12,126,29.122641077265143
8.0,9,16,0,1,0,0,0,12,120,29.551008017733693
8.0,9,17,0,1,0,0,0,12,123,29.29670992307365
8.0,9,18,0,1,0,0,0,12,131,29.40866886638105
8.0,9,19,1,0,1,1,0,6,0,15.06218803115189
8.0,9,20,0,1,0,0,0,12,125,29.300348833203316
8.0,9,21,1,0,1,1,0,10,0,24.527273140847683
8.0,9,22,0,1,0,0,0,12,127,29.34503904543817
8.0,9,23,0,1,0,0,0,12,113,29.32137018069625
8.0,9,24,1,0,1,1,0,6,0,15.154036926105618
8.0,9,25,0,1,0,0,0,12,129,29.285260010510683
8.0,9,26,1,0,1,1,0,4,0,10.438049910590053
8.0,9,27,0,1,0,0,0,12,135,29.261898947879672
8.0,9,28,0,1,0,0,0,12,130,29.29523983038962
8.0,9,29,0,1,0,0,0,12,124,29.52198893763125
8.0,9,30,0,1,0,0,0,12,127,29.26242887042463
8.0,9,31,0,1,0,0,0,12,132,29.46805884130299
8.0,9,32,0,1,0,0,0,12,126,29.45202891714871
8.0,9,33,1,0,1,1,0,5,0,12.78767897747457
8.0,9,34,1,0,1,1,0,4,0,10.251821018755436
8.0,9,35,0,1,0,0,0,12,135,33.08565099723637
8.0,9,36,1,0,1,1,0,4,0,10.95988810993731
8.0,9,37,1,0,1,1,0,2,0,5.7058618403971195
8.0,9,38,0,1,0,0,0,12,115,29.44247890263796
8.0,9,39,1,0,1,1,0,4,0,10.420380160212517
8.0,9,40,1,0,1,1,0,5,0,12.846129015088081
8.0,9,41,1,0,1,1,0,3,0,7.986160926520824
8.0,9,42,0,1,0,0,0,12,131,29.626408126205206
8.0,9,43,1,0,1,1,0,7,0,17.28421705774963
8.0,9,44,0,1,0,0,0,12,140,29.485539067536592
8.0,9,45,0,1,0,0,0,12,135,29.06256099231541
8.0,9,46,0,1,0,0,0,12,136,29.42085894756019
8.0,9,47,1,0,1,1,0,6,0,15.093657886609435
8.0,9,48,1,0,1,1,0,4,0,10.377209866419435
8.0,9,49,0,1,0,0,0,12,120,28.94514100626111
8.0,9,50,0,1,0,0,0,12,123,29.152211034670472
8.0,9,51,0,1,0,0,0,12,124,29.06558010727167
8.0,9,52,0,1,0,0,0,12,136,29.4823891017586
8.0,9,53,1,0,1,1,0,4,0,10.383969871327281
8.0,9,54,1,0,1,1,0,4,0,10.406369809061289
8.0,9,55,0,1,0,0,0,12,140,28.98239204660058
8.0,9,56,0,1,0,0,0,12,116,29.21419101767242
8.0,9,57,0,1,0,0,0,12,131,29.22770008444786
8.0,9,58,0,1,0,0,0,12,132,29.331919038668275
8.0,9,59,1,0,1,1,0,5,0,12.713249074295163
8.0,9,60,0,1,0,0,0,12,130,30.009946087375283
8.0,9,61,0,1,0,0,0,12,127,29.214669950306416
8.0,9,62,1,0,1,1,0,5,0,12.772558955475688
8.0,9,63,1,0,1,1,0,8,0,19.754115026444197
8.0,51,0,1,0,1,1,0,3,0,52.37979907542467
8.0,51,1,1,0,1,1,0,6,0,15.556214842945337
8.0,51,2,0,1,0,0,0,12,124,29.070571064949036
8.0,51,3,1,0,1,1,0,4,0,10.481749894097447
8.0,51,4,0,1,0,0,0,12,130,29.015572043135762
8.0,51,5,0,1,0,0,0,12,113,29.208801221102476
8.0,51,6,0,1,0,0,0,12,131,29.148180969059467
8.0,51,7,1,0,1,1,0,7,0,17.64221489429474
8.0,51,8,1,0,1,1,0,3,0,8.078211918473244
8.0,51,9,0,1,0,0,0,12,115,29.1978910099715
8.0,51,10,1,0,1,1,0,5,0,12.868107995018363
8.0,51,11,0,1,0,0,0,12,133,29.05305102467537
8.0,51,12,0,1,0,0,0,12,122,29.288389021530747
8.0,51,13,0,1,0,0,0,12,135,29.15307111106813
8.0,51,14,0,1,0,0,0,12,123,29.435329139232635
8.0,51,15,1,0,1,1,0,6,0,14.971488155424595
8.0,51,16,0,1,0,0,0,12,129,28.985990909859538
8.0,51,17,0,1,0,0,0,12,116,29.137541074305773
8.0,51,18,0,1,0,0,0,12,118,29.165480053052306
8.0,51,19,0,1,0,0,0,12,132,29.08993000164628
8.0,51,20,0,1,0,0,0,12,125,29.345100047066808
8.0,51,21,1,0,1,1,0,6,0,15.038637910038233
8.0,51,22,0,1,0,0,0,12,131,29.336669016629457
8.0,51,23,0,1,0,0,0,12,1,29.258999973535538
8.0,51,24,1,0,1,1,0,5,0,12.88773794658482
8.0,51,25,1,0,1,1,0,5,0,12.718318961560726
8.0,51,26,0,1,0,0,0,12,125,29.17212015017867
8.0,51,27,1,0,1,1,0,6,0,15.098748030140996
8.0,51,28,0,1,0,0,0,12,134,29.392638942226768
8.0,51,29,0,1,0,0,0,12,112,28.86135200969875
8.0,51,30,0,1,0,0,0,12,138,29.410529183223844
8.0,51,31,1,0,1,1,0,3,0,8.05068202316761
8.0,51,32,1,0,1,1,0,4,0,10.485249105840921
8.0,51,33,0,1,0,0,0,12,135,29.123251093551517
8.0,51,34,0,1,0,0,0,12,122,29.240890173241496
8.0,51,35,0,1,0,0,0,12,120,29.25959904678166
8.0,51,36,0,1,0,0,0,12,135,29.32801004499197
8.0,51,37,1,0,1,1,0,6,0,15.133647015318274
8.0,51,38,1,0,1,1,0,7,0,20.571081899106503
8.0,51,39,0,1,0,0,0,12,138,30.13248508796096
8.0,51,40,0,1,0,0,0,12,135,29.582649003714323
8.0,51,41,0,1,0,0,0,12,132,29.28518899716437
8.0,51,42,0,1,0,0,0,12,122,29.50963913463056
8.0,51,43,0,1,0,0,0,12,148,29.53399787656963
8.0,51,44,0,1,0,0,0,12,117,29.429589165374637
8.0,51,45,0,1,0,0,0,12,135,29.08936096355319
8.0,51,46,1,0,1,1,0,3,0,8.172930916771293
8.0,51,47,0,1,0,0,0,12,133,29.04992108233273
8.0,51,48,1,0,1,1,0,9,0,22.178172832354903
8.0,51,49,0,1,0,0,0,12,123,29.024270828813314
8.0,51,50,0,1,0,0,0,12,120,29.208230087533593
8.0,51,51,1,0,1,1,0,6,0,15.12813800945878
8.0,51,52,0,1,0,0,0,12,135,28.843302046880126
8.0,51,53,1,0,1,1,0,6,0,15.141447074711323
8.0,51,54,1,0,1,1,0,5,0,12.78865896165371
8.0,51,55,0,1,0,0,0,12,117,29.097639955580235
8.0,51,56,0,1,0,0,0,12,119,29.131361050531268
8.0,51,57,1,0,1,1,0,8,0,19.822515081614256
8.0,51,58,0,1,0,0,0,12,122,29.10312986932695
8.0,51,59,0,1,0,0,0,12,140,30.023067025467753
8.0,51,60,0,1,0,0,0,12,145,29.24850909039378
8.0,51,61,1,0,1,1,0,6,0,15.066687949001789
8.0,51,62,0,1,0,0,0,12,123,29.036670923233032
8.0,51,63,1,0,1,1,0,6,0,14.984728069975972
8.0,11,0,0,1,0,0,0,12,126,65.62867504544556
8.0,11,1,0,1,0,0,0,12,114,29.68939789570868
8.0,11,2,0,1,0,0,0,12,134,29.220280004665256
8.0,11,3,0,1,0,0,0,12,136,29.121191008016467
8.0,11,4,0,1,0,0,0,12,123,28.824161970987916
8.0,11,5,0,1,0,0,0,12,124,29.12853006273508
8.0,11,6,1,0,1,1,0,5,0,12.820589123293757
8.0,11,7,1,0,1,1,0,3,0,8.213031105697155
8.0,11,8,1,0,1,1,0,8,0,19.820984918624163
8.0,11,9,0,1,0,0,0,12,121,29.24203989095986
8.0,11,10,0,1,0,0,0,12,128,29.092051088809967
8.0,11,11,0,1,0,0,0,12,127,29.193249996751547
8.0,11,12,0,1,0,0,0,12,121,29.334949096664786
8.0,11,13,0,1,0,0,0,12,124,29.138151090592146
8.0,11,14,0,1,0,0,0,12,114,29.20746011659503
8.0,11,15,0,1,0,0,0,12,120,29.12327996455133
8.0,11,16,1,0,1,1,0,4,0,10.404380038380623
8.0,11,17,0,1,0,0,0,12,126,29.197349911555648
8.0,11,18,1,0,1,1,0,12,0,29.050341108813882
8.0,11,19,0,1,0,0,0,12,135,29.19895015656948
8.0,11,20,1,0,1,1,0,3,0,8.040602086111903
8.0,11,21,1,0,1,1,0,4,0,10.31283987686038
8.0,11,22,0,1,0,0,0,12,122,29.08959100022912
8.0,11,23,0,1,0,0,0,12,126,29.174190014600754
8.0,11,24,0,1,0,0,0,12,132,29.210520209744573
8.0,11,25,0,1,0,0,0,12,117,29.093401040881872
8.0,11,26,0,1,0,0,0,12,135,28.99929112754762
8.0,11,27,1,0,1,1,0,7,0,17.461666138842702
8.0,11,28,0,1,0,0,0,12,129,29.129470931366086
8.0,11,29,0,1,0,0,0,12,129,29.21971003524959
8.0,11,30,0,1,0,0,0,12,130,29.194080037996173
8.0,11,31,0,1,0,0,0,12,128,29.286289121955633
8.0,11,32,1,0,1,1,0,5,0,12.878729030489922
8.0,11,33,1,0,1,1,0,6,0,15.090978005900979
8.0,11,34,1,0,1,1,0,3,0,8.021911839023232
8.0,11,35,1,0,1,1,0,10,0,24.467673152685165
8.0,11,36,0,1,0,0,0,12,126,31.133931130170822
8.0,11,37,0,1,0,0,0,12,139,29.15267087519169
8.0,11,38,0,1,0,0,0,12,118,29.245879966765642
8.0,11,39,1,0,1,1,0,5,0,12.769349152222276
8.0,11,40,0,1,0,0,0,12,128,29.14277999661863
8.0,11,41,0,1,0,0,0,12,130,29.499799013137817
8.0,11,42,0,1,0,0,0,12,116,29.389878967776895
8.0,11,43,1,0,1,1,0,4,0,10.35259012132883
8.0,11,44,0,1,0,0,0,12,123,29.007881181314588
8.0,11,45,1,0,1,1,0,3,0,8.00432194955647
8.0,11,46,1,0,1,1,0,5,0,12.766779167577624
8.0,11,47,0,1,0,0,0,12,122,29.194399947300553
8.0,11,48,0,1,0,0,0,12,140,29.149859910830855
8.0,11,49,0,1,0,0,0,12,116,29.16447981260717
8.0,11,50,1,0,1,1,0,4,0,10.504140052944422
8.0,11,51,0,1,0,0,0,12,126,29.10752990283072
8.0,11,52,0,1,0,0,0,12,122,29.238450108096004
8.0,11,53,1,0,1,1,0,9,0,22.082885028794408
8.0,11,54,1,0,1,1,0,8,0,19.644555170089006
8.0,11,55,0,1,0,0,0,12,128,29.126051114872098
8.0,11,56,0,1,0,0,0,12,135,28.84119190275669
8.0,11,57,1,0,1,1,0,3,0,8.020911132916808
8.0,11,58,0,1,0,0,0,12,116,29.162420891225338
8.0,11,59,1,0,1,1,0,4,0,10.925277136266232
8.0,11,60,1,0,1,1,0,5,0,12.718028854578733
8.0,11,61,0,1,0,0,0,12,120,29.060270870104432
8.0,11,62,0,1,0,0,0,12,127,28.788232011720538
8.0,11,63,0,1,0,0,0,12,118,28.87944201938808
8.0,48,0,0,1,0,0,0,12,140,74.21779399737716
8.0,48,1,1,0,1,1,0,6,0,15.4748959466815
8.0,48,2,1,0,1,1,0,9,0,23.040609899908304
8.0,48,3,0,1,0,0,0,12,117,30.31109389849007
8.0,48,4,0,1,0,0,0,12,135,29.989056987687945
8.0,48,5,1,0,1,1,0,4,0,10.815998073667288
8.0,48,6,0,1,0,0,0,12,129,29.924506088718772
8.0,48,7,1,0,1,1,0,11,0,27.729217195883393
8.0,48,8,0,1,0,0,0,12,148,30.085026053711772
8.0,48,9,0,1,0,0,0,12,134,29.96321697719395
8.0,48,10,0,1,0,0,0,12,128,30.1159149967134
8.0,48,11,1,0,1,1,0,3,0,8.411290124058723
8.0,48,12,1,0,1,1,0,3,0,8.534449152648449
8.0,48,13,0,1,0,0,0,12,122,30.107025988399982
8.0,48,14,1,0,1,1,0,4,0,10.798717848956585
8.0,48,15,0,1,0,0,0,12,120,30.188275035470724
8.0,48,16,0,1,0,0,0,12,132,30.242654960602522
8.0,48,17,0,1,0,0,0,12,128,30.18676582723856
8.0,48,18,0,1,0,0,0,12,132,30.426094075664878
8.0,48,19,0,1,0,0,0,12,120,30.1217760425061
8.0,48,20,0,1,0,0,0,12,139,29.84132687561214
8.0,48,21,0,1,0,0,0,12,127,30.091465916484594
8.0,48,22,0,1,0,0,0,12,126,29.97099608182907
8.0,48,23,0,1,0,0,0,12,135,30.205875169485807
8.0,48,24,0,1,0,0,0,12,119,30.12698609381914
8.0,48,25,0,1,0,0,0,12,140,30.352694913744926
8.0,48,26,1,0,1,1,0,4,0,10.830017970874906
8.0,48,27,0,1,0,0,0,12,129,29.833307024091482
8.0,48,28,1,0,1,1,0,4,0,10.854708030819893
8.0,48,29,1,0,1,1,0,6,0,15.61701507307589
8.0,48,30,1,0,1,1,0,4,0,10.74414816685021
8.0,48,31,1,0,1,1,0,10,0,25.21990891546011
8.0,48,32,0,1,0,0,0,12,122,30.054596019908786
8.0,48,33,0,1,0,0,0,12,127,29.924067202955484
8.0,48,34,0,1,0,0,0,12,116,30.22760502062738
8.0,48,35,0,1,0,0,0,12,144,35.31764098443091
8.0,48,36,0,1,0,0,0,12,118,30.892272014170885
8.0,48,37,1,0,1,1,0,7,0,18.176313024014235
8.0,48,38,0,1,0,0,0,12,130,30.176985077559948
8.0,48,39,1,0,1,1,0,4,0,10.69726888090372
8.0,48,40,0,1,0,0,0,12,125,29.993525939062238
8.0,48,41,0,1,0,0,0,12,129,30.782952904701233
8.0,48,42,0,1,0,0,0,12,128,30.04433587193489
8.0,48,43,1,0,1,1,0,6,0,15.611625043675303
8.0,48,44,0,1,0,0,0,12,128,30.091796070337296
8.0,48,45,1,0,1,1,0,5,0,13.151336926966906
8.0,48,46,0,1,0,0,0,12,131,29.90631596185267
8.0,48,47,1,0,1,1,0,8,0,20.423902198672295
8.0,48,48,1,0,1,1,0,4,0,10.736179072409868
8.0,48,49,1,0,1,1,0,3,0,8.257360197603703
8.0,48,50,1,0,1,1,0,2,0,5.88083197362721
8.0,48,51,0,1,0,0,0,12,124,29.968135990202427
8.0,48,52,0,1,0,0,0,12,122,30.607213964685798
8.0,48,53,0,1,0,0,0,12,110,30.236684950068593
8.0,48,54,1,0,1,1,0,5,0,13.254676014184952
8.0,48,55,0,1,0,0,0,12,135,30.072506051510572
8.0,48,56,1,0,1,1,0,6,0,15.53057599812746
8.0,48,57,0,1,0,0,0,12,119,30.099006136879325
8.0,48,58,1,0,1,1,0,3,0,8.317309897392988
8.0,48,59,1,0,1,1,0,5,0,13.096207054331899
8.0,48,60,1,0,1,1,0,3,0,8.24448000639677
8.0,48,61,0,1,0,0,0,12,126,31.373080099001527
8.0,48,62,0,1,0,0,0,12,127,30.292065115645528
8.0,48,63,0,1,0,0,0,12,123,30.32038500532508
8.0,31,0,0,1,0,0,0,12,122,65.85056497715414
8.0,31,1,0,1,0,0,0,12,131,29.733046889305115
8.0,31,2,1,0,1,1,0,3,0,8.493039989843965
8.0,31,3,1,0,1,1,0,4,0,10.806269012391567
8.0,31,4,0,1,0,0,0,12,124,29.554157983511686
8.0,31,5,0,1,0,0,0,12,123,29.670387972146273
8.0,31,6,0,1,0,0,0,12,130,29.602358117699623
8.0,31,7,1,0,1,1,0,9,0,22.502702195197344
8.0,31,8,0,1,0,0,0,12,132,29.897656990215182
8.0,31,9,0,1,0,0,0,12,129,29.75255693309009
8.0,31,10,1,0,1,1,0,4,0,10.859937872737646
8.0,31,11,0,1,0,0,0,12,135,29.49374890886247
8.0,31,12,0,1,0,0,0,12,134,30.052265850827098
8.0,31,13,1,0,1,1,0,8,0,20.001274067908525
8.0,31,14,0,1,0,0,0,12,138,29.662257991731167
8.0,31,15,1,0,1,1,0,4,0,10.763758094981313
8.0,31,16,1,0,1,1,0,6,0,15.143838012591004
8.0,31,17,0,1,0,0,0,12,127,29.49194796383381
8.0,31,18,1,0,1,1,0,3,0,8.443019818514585
8.0,31,19,0,1,0,0,0,12,120,29.65746819972992
8.0,31,20,0,1,0,0,0,12,128,29.565018136054277
8.0,31,21,0,1,0,0,0,12,125,29.887306969612837
8.0,31,22,1,0,1,1,0,5,0,12.997628189623356
8.0,31,23,0,1,0,0,0,12,128,29.820086900144815
8.0,31,24,0,1,0,0,0,12,128,29.442009050399065
8.0,31,25,1,0,1,1,0,7,0,17.933354014530778
8.0,31,26,0,1,0,0,0,12,136,29.6536679379642
8.0,31,27,0,1,0,0,0,12,117,29.541578143835068
8.0,31,28,0,1,0,0,0,12,142,29.58862786181271
8.0,31,29,0,1,0,0,0,12,125,29.709628084674478
8.0,31,30,0,1,0,0,0,12,112,29.500809032469988
8.0,31,31,0,1,0,0,0,12,119,29.76924693211913
8.0,31,32,1,0,1,1,0,6,0,15.493785962462425
8.0,31,33,0,1,0,0,0,12,111,29.47341906838119
8.0,31,34,1,0,1,1,0,5,0,13.180727139115334
8.0,31,35,1,0,1,1,0,8,0,20.21021395921707
8.0,31,36,1,0,1,1,0,11,0,28.19154504686594
8.0,31,37,1,0,1,1,0,6,0,15.475085936486721
8.0,31,38,1,0,1,1,0,3,0,8.120080921798944
8.0,31,39,0,1,0,0,0,12,121,29.21858010813594
8.0,31,40,0,1,0,0,0,12,132,29.975106939673424
8.0,31,41,1,0,1,1,0,3,0,8.180620148777962
8.0,31,42,0,1,0,0,0,12,130,29.380119871348143
8.0,31,43,1,0,1,1,0,6,0,15.79463412053883
8.0,31,44,1,0,1,1,0,5,0,12.959118001163006
8.0,31,45,0,1,0,0,0,12,131,29.760637087747455
8.0,31,46,1,0,1,1,0,4,0,10.684568900614977
8.0,31,47,0,1,0,0,0,12,138,29.530238127335906
8.0,31,48,1,0,1,1,0,11,0,27.192290173843503
8.0,31,49,1,0,1,1,0,4,0,10.770069202408195
8.0,31,50,0,1,0,0,0,12,127,29.433398973196745
8.0,31,51,1,0,1,1,0,6,0,15.599285950884223
8.0,31,52,0,1,0,0,0,12,133,29.66096787713468
8.0,31,53,0,1,0,0,0,12,118,29.784206999465823
8.0,31,54,0,1,0,0,0,12,131,29.704228043556213
8.0,31,55,0,1,0,0,0,12,124,29.700016835704446
8.0,31,56,1,0,1,1,0,12,0,29.41167913377285
8.0,31,57,0,1,0,0,0,12,131,29.628758085891604
8.0,31,58,0,1,0,0,0,12,132,29.61069787852466
8.0,31,59,0,1,0,0,0,12,122,29.71356804482639
8.0,31,60,0,1,0,0,0,12,122,29.495298862457275
8.0,31,61,0,1,0,0,0,12,133,29.673967976123095
8.0,31,62,1,0,1,1,0,4,0,10.706668021157384
8.0,31,63,0,1,0,0,0,12,129,29.070971067994833
8.0,24,0,1,0,1,1,0,5,0,52.67380690202117
8.0,24,1,1,0,1,1,0,4,0,10.369061026722193
8.0,24,2,0,1,0,0,0,12,114,29.146709945052862
8.0,24,3,1,0,1,1,0,5,0,12.806119164451957
8.0,24,4,1,0,1,1,0,4,0,10.396899888291955
8.0,24,5,0,1,0,0,0,12,133,28.99310109205544
8.0,24,6,0,1,0,0,0,12,124,28.913211077451706
8.0,24,7,0,1,0,0,0,12,127,28.80967198871076
8.0,24,8,0,1,0,0,0,12,130,29.029821045696735
8.0,24,9,1,0,1,1,0,5,0,12.671548873186111
8.0,24,10,0,1,0,0,0,12,124,28.926911996677518
8.0,24,11,0,1,0,0,0,12,134,29.06635100953281
8.0,24,12,0,1,0,0,0,12,122,29.152610106393695
8.0,24,13,1,0,1,1,0,5,0,12.576560024172068
8.0,24,14,1,0,1,1,0,7,0,17.15206797234714
8.0,24,15,1,0,1,1,0,5,0,12.743547791615129
8.0,24,16,0,1,0,0,0,12,121,29.441318940371275
8.0,24,17,1,0,1,1,0,5,0,12.76022894307971
8.0,24,18,0,1,0,0,0,12,129,29.540968826040626
8.0,24,19,0,1,0,0,0,12,119,29.25739996135235
8.0,24,20,1,0,1,1,0,4,0,10.475069982931018
8.0,24,21,0,1,0,0,0,12,132,29.56424909643829
8.0,24,22,1,0,1,1,0,3,0,8.10197088867426
8.0,24,23,0,1,0,0,0,12,130,29.732557013630867
8.0,24,24,0,1,0,0,0,12,127,29.731667833402753
8.0,24,25,0,1,0,0,0,12,123,29.47270916774869
8.0,24,26,0,1,0,0,0,12,124,29.55401805229485
8.0,24,27,0,1,0,0,0,12,125,29.39804899506271
8.0,24,28,0,1,0,0,0,12,125,29.479058925062418
8.0,24,29,0,1,0,0,0,12,132,29.427818953990936
8.0,24,30,1,0,1,1,0,5,0,12.836069101467729
8.0,24,31,0,1,0,0,0,12,114,29.643418034538627
8.0,24,32,1,0,1,1,0,7,0,17.623936058953404
8.0,24,33,1,0,1,1,0,4,0,10.514850029721856
8.0,24,34,0,1,0,0,0,12,112,29.4525979552418
8.0,24,35,1,0,1,1,0,3,0,8.104652166366577
8.0,24,36,0,1,0,0,0,12,136,29.380389023572206
8.0,24,37,1,0,1,1,0,8,0,19.916533958166838
8.0,24,38,0,1,0,0,0,12,128,29.23893998377025
8.0,24,39,0,1,0,0,0,12,145,32.359335105866194
8.0,24,40,1,0,1,1,0,12,0,30.009156791493297
8.0,24,41,0,1,0,0,0,12,131,29.31677014566958
8.0,24,42,1,0,1,1,0,8,0,19.960413919761777
8.0,24,43,0,1,0,0,0,12,141,29.27903993986547
8.0,24,44,0,1,0,0,0,12,128,29.78414692915976
8.0,24,45,0,1,0,0,0,12,122,29.743388062343
8.0,24,46,0,1,0,0,0,12,131,29.78803706355393
8.0,24,47,0,1,0,0,0,12,141,29.46274890564382
8.0,24,48,0,1,0,0,0,12,124,29.475749004632235
8.0,24,49,0,1,0,0,0,12,125,29.458528850227594
8.0,24,50,0,1,0,0,0,12,133,29.499297961592674
8.0,24,51,1,0,1,1,0,6,0,15.34164696931839
8.0,24,52,0,1,0,0,0,12,128,29.432348906993866
8.0,24,53,0,1,0,0,0,12,119,29.344429029151797
8.0,24,54,0,1,0,0,0,12,128,29.613907914608717
8.0,24,55,1,0,1,1,0,5,0,12.86184904165566
8.0,24,56,1,0,1,1,0,5,0,12.778617907315493
8.0,24,57,1,0,1,1,0,8,0,19.869324984028935
8.0,24,58,0,1,0,0,0,12,123,29.550659004598856
8.0,24,59,0,1,0,0,0,12,115,30.742252012714744
8.0,24,60,0,1,0,0,0,12,137,29.480468947440386
8.0,24,61,1,0,1,1,0,4,0,10.552179999649525
8.0,24,62,0,1,0,0,0,12,133,29.3539899867028
8.0,24,63,0,1,0,0,0,12,128,29.501338955014944
8.0,14,0,0,1,0,0,0,12,128,39.4049808382988
8.0,14,1,1,0,1,1,0,3,0,6.89500686712563
8.0,14,2,1,0,1,1,0,6,0,14.83074901625514
8.0,14,3,1,0,1,1,0,6,0,14.944057911634445
8.0,14,4,1,0,1,1,0,6,0,14.859298942610621
8.0,14,5,0,1,0,0,0,12,106,29.144749976694584
8.0,14,6,0,1,0,0,0,12,122,29.228920117020607
8.0,14,7,0,1,0,0,0,12,121,29.35746987350285
8.0,14,8,0,1,0,0,0,12,123,29.198009986430407
8.0,14,9,0,1,0,0,0,12,132,29.2013599537313
8.0,14,10,0,1,0,0,0,12,124,29.151040129363537
8.0,14,11,1,0,1,1,0,8,0,19.74096498452127
8.0,14,12,1,0,1,1,0,5,0,12.774498900398612
8.0,14,13,0,1,0,0,0,12,123,29.11946107633412
8.0,14,14,0,1,0,0,0,12,119,29.18313001282513
8.0,14,15,0,1,0,0,0,12,124,29.18141009286046
8.0,14,16,0,1,0,0,0,12,137,29.046240961179137
8.0,14,17,0,1,0,0,0,12,122,29.026370961219072
8.0,14,18,0,1,0,0,0,12,117,29.13083997555077
